transaction_id|transaction_date|transaction_time|transaction_qty|store_id|store_location|product_id|unit_price|product_category|product_type|product_detail
12902|2023-01-23|13:17:18|1|3|Astoria|33|3.5|Coffee|Gourmet brewed coffee|Ethiopia Lg
12903|2023-01-23|13:20:09|2|8|Hell's Kitchen|31|2.2|Coffee|Gourmet brewed coffee|Ethiopia Sm
12904|2023-01-23|13:21:54|2|3|Astoria|22|2.0|Coffee|Drip coffee|Our Old Time Diner Blend Sm
12905|2023-01-23|13:23:03|1|3|Astoria|56|2.55|Tea|Brewed Chai tea|Spicy Eye Opener Chai Rg
12906|2023-01-23|13:23:56|1|5|Lower Manhattan|36|3.75|Coffee|Premium brewed coffee|Jamaican Coffee River Lg
12907|2023-01-23|13:28:52|1|3|Astoria|49|3.0|Tea|Brewed Black tea|English Breakfast Lg
12908|2023-01-23|13:31:08|1|3|Astoria|33|3.5|Coffee|Gourmet brewed coffee|Ethiopia Lg
12909|2023-01-23|13:31:30|2|3|Astoria|22|2.0|Coffee|Drip coffee|Our Old Time Diner Blend Sm
12910|2023-01-23|13:33:55|2|3|Astoria|59|4.5|Drinking Chocolate|Hot chocolate|Dark chocolate Lg
12911|2023-01-23|13:35:04|3|5|Lower Manhattan|33|3.5|Coffee|Gourmet brewed coffee|Ethiopia Lg
12912|2023-01-23|13:35:28|1|8|Hell's Kitchen|53|3.0|Tea|Brewed Chai tea|Traditional Blend Chai Lg
12913|2023-01-23|13:41:32|1|8|Hell's Kitchen|2|18.0|Coffee beans|House blend Beans|Our Old Time Diner Blend
12914|2023-01-23|13:43:38|1|3|Astoria|38|3.75|Coffee|Barista Espresso|Latte
12915|2023-01-23|13:48:09|1|5|Lower Manhattan|33|3.5|Coffee|Gourmet brewed coffee|Ethiopia Lg
12916|2023-01-23|13:49:25|1|3|Astoria|57|3.1|Tea|Brewed Chai tea|Spicy Eye Opener Chai Lg
12917|2023-01-23|13:49:25|1|3|Astoria|73|3.75|Bakery|Pastry|Almond Croissant
12918|2023-01-23|13:49:59|2|3|Astoria|55|4.0|Tea|Brewed Chai tea|Morning Sunrise Chai Lg
12919|2023-01-23|13:53:01|3|5|Lower Manhattan|31|2.2|Coffee|Gourmet brewed coffee|Ethiopia Sm
12920|2023-01-23|13:55:08|3|5|Lower Manhattan|22|2.0|Coffee|Drip coffee|Our Old Time Diner Blend Sm
12921|2023-01-23|13:57:50|1|5|Lower Manhattan|26|3.0|Coffee|Organic brewed coffee|Brazilian Rg
12922|2023-01-23|13:58:10|2|8|Hell's Kitchen|22|2.0|Coffee|Drip coffee|Our Old Time Diner Blend Sm
12923|2023-01-23|13:59:30|2|3|Astoria|27|3.5|Coffee|Organic brewed coffee|Brazilian Lg
12924|2023-01-23|13:59:35|2|3|Astoria|27|3.5|Coffee|Organic brewed coffee|Brazilian Lg
12925|2023-01-23|14:00:13|2|5|Lower Manhattan|49|3.0|Tea|Brewed Black tea|English Breakfast Lg
12926|2023-01-23|14:01:22|1|8|Hell's Kitchen|41|4.25|Coffee|Barista Espresso|Cappuccino Lg
12927|2023-01-23|14:03:56|1|8|Hell's Kitchen|29|2.5|Coffee|Gourmet brewed coffee|Columbian Medium Roast Rg
12928|2023-01-23|14:04:14|1|5|Lower Manhattan|24|3.0|Coffee|Drip coffee|Our Old Time Diner Blend Lg
12929|2023-01-23|14:04:14|1|5|Lower Manhattan|71|3.75|Bakery|Pastry|Chocolate Croissant
12930|2023-01-23|14:04:20|2|8|Hell's Kitchen|22|2.0|Coffee|Drip coffee|Our Old Time Diner Blend Sm
12931|2023-01-23|14:07:49|1|8|Hell's Kitchen|34|2.45|Coffee|Premium brewed coffee|Jamaican Coffee River Sm
12932|2023-01-23|14:10:52|1|3|Astoria|38|3.75|Coffee|Barista Espresso|Latte
12933|2023-01-23|14:11:35|2|3|Astoria|47|3.0|Tea|Brewed Green tea|Serenity Green Tea Lg
12934|2023-01-23|14:12:20|1|3|Astoria|47|3.0|Tea|Brewed Green tea|Serenity Green Tea Lg
12935|2023-01-23|14:13:45|3|5|Lower Manhattan|32|3.0|Coffee|Gourmet brewed coffee|Ethiopia Rg
12936|2023-01-23|14:15:16|1|8|Hell's Kitchen|41|4.25|Coffee|Barista Espresso|Cappuccino Lg
12937|2023-01-23|14:17:25|1|8|Hell's Kitchen|49|3.0|Tea|Brewed Black tea|English Breakfast Lg
12938|2023-01-23|14:18:19|1|3|Astoria|31|2.2|Coffee|Gourmet brewed coffee|Ethiopia Sm
12939|2023-01-23|14:18:19|1|3|Astoria|76|3.5|Bakery|Biscotti|Chocolate Chip Biscotti
12940|2023-01-23|14:19:35|1|8|Hell's Kitchen|59|4.5|Drinking Chocolate|Hot chocolate|Dark chocolate Lg
12941|2023-01-23|14:21:34|1|8|Hell's Kitchen|33|3.5|Coffee|Gourmet brewed coffee|Ethiopia Lg
12942|2023-01-23|14:21:35|1|3|Astoria|31|2.2|Coffee|Gourmet brewed coffee|Ethiopia Sm
12943|2023-01-23|14:22:22|1|5|Lower Manhattan|58|3.5|Drinking Chocolate|Hot chocolate|Dark chocolate Rg
12944|2023-01-23|14:24:33|2|8|Hell's Kitchen|53|3.0|Tea|Brewed Chai tea|Traditional Blend Chai Lg
12945|2023-01-23|14:27:06|1|5|Lower Manhattan|26|3.0|Coffee|Organic brewed coffee|Brazilian Rg
12946|2023-01-23|14:32:42|2|3|Astoria|25|2.2|Coffee|Organic brewed coffee|Brazilian Sm
12947|2023-01-23|14:33:05|1|5|Lower Manhattan|50|2.5|Tea|Brewed Black tea|Earl Grey Rg
12948|2023-01-23|14:33:26|1|3|Astoria|58|3.5|Drinking Chocolate|Hot chocolate|Dark chocolate Rg
12949|2023-01-23|14:35:09|2|8|Hell's Kitchen|46|2.5|Tea|Brewed Green tea|Serenity Green Tea Rg
12950|2023-01-23|14:35:09|1|8|Hell's Kitchen|70|3.25|Bakery|Scone|Cranberry Scone
12951|2023-01-23|14:36:22|1|3|Astoria|43|3.0|Tea|Brewed herbal tea|Lemon Grass Lg
12952|2023-01-23|14:36:22|1|3|Astoria|75|3.5|Bakery|Pastry|Croissant
12953|2023-01-23|14:36:57|1|8|Hell's Kitchen|78|4.5|Bakery|Scone|Scottish Cream Scone 
12954|2023-01-23|14:37:32|2|8|Hell's Kitchen|56|2.55|Tea|Brewed Chai tea|Spicy Eye Opener Chai Rg
12955|2023-01-23|14:39:15|1|3|Astoria|38|3.75|Coffee|Barista Espresso|Latte
12956|2023-01-23|14:41:31|1|5|Lower Manhattan|50|2.5|Tea|Brewed Black tea|Earl Grey Rg
12957|2023-01-23|14:41:31|1|5|Lower Manhattan|73|3.75|Bakery|Pastry|Almond Croissant
12958|2023-01-23|14:41:39|1|8|Hell's Kitchen|70|3.25|Bakery|Scone|Cranberry Scone
12959|2023-01-23|14:43:50|2|3|Astoria|46|2.5|Tea|Brewed Green tea|Serenity Green Tea Rg
12960|2023-01-23|14:46:06|2|8|Hell's Kitchen|33|3.5|Coffee|Gourmet brewed coffee|Ethiopia Lg
12961|2023-01-23|14:46:16|1|3|Astoria|56|2.55|Tea|Brewed Chai tea|Spicy Eye Opener Chai Rg
12962|2023-01-23|14:47:18|2|8|Hell's Kitchen|44|2.5|Tea|Brewed herbal tea|Peppermint Rg
12963|2023-01-23|14:47:51|2|5|Lower Manhattan|33|3.5|Coffee|Gourmet brewed coffee|Ethiopia Lg
12964|2023-01-23|14:50:04|1|3|Astoria|30|3.0|Coffee|Gourmet brewed coffee|Columbian Medium Roast Lg
12965|2023-01-23|14:50:31|1|5|Lower Manhattan|41|4.25|Coffee|Barista Espresso|Cappuccino Lg
12966|2023-01-23|14:50:31|2|5|Lower Manhattan|65|0.8|Flavours|Sugar free syrup|Sugar Free Vanilla syrup
12967|2023-01-23|14:50:31|1|5|Lower Manhattan|79|3.75|Bakery|Scone|Jumbo Savory Scone
12968|2023-01-23|14:51:49|1|5|Lower Manhattan|34|2.45|Coffee|Premium brewed coffee|Jamaican Coffee River Sm
12969|2023-01-23|14:56:55|1|3|Astoria|52|2.5|Tea|Brewed Chai tea|Traditional Blend Chai Rg
12970|2023-01-23|14:58:48|1|3|Astoria|47|3.0|Tea|Brewed Green tea|Serenity Green Tea Lg
12971|2023-01-23|14:59:55|2|8|Hell's Kitchen|33|3.5|Coffee|Gourmet brewed coffee|Ethiopia Lg
12972|2023-01-23|15:06:01|1|3|Astoria|41|4.25|Coffee|Barista Espresso|Cappuccino Lg
12973|2023-01-23|15:12:34|1|8|Hell's Kitchen|50|2.5|Tea|Brewed Black tea|Earl Grey Rg
12974|2023-01-23|15:15:21|2|3|Astoria|46|2.5|Tea|Brewed Green tea|Serenity Green Tea Rg
12975|2023-01-23|15:20:19|1|3|Astoria|28|2.0|Coffee|Gourmet brewed coffee|Columbian Medium Roast Sm
12976|2023-01-23|15:21:08|1|3|Astoria|36|3.75|Coffee|Premium brewed coffee|Jamaican Coffee River Lg
12977|2023-01-23|15:23:10|2|8|Hell's Kitchen|33|3.5|Coffee|Gourmet brewed coffee|Ethiopia Lg
12978|2023-01-23|15:26:14|1|5|Lower Manhattan|46|2.5|Tea|Brewed Green tea|Serenity Green Tea Rg
12979|2023-01-23|15:27:53|1|3|Astoria|58|3.5|Drinking Chocolate|Hot chocolate|Dark chocolate Rg
12980|2023-01-23|15:28:56|1|3|Astoria|48|2.5|Tea|Brewed Black tea|English Breakfast Rg
12981|2023-01-23|15:31:23|2|3|Astoria|32|3.0|Coffee|Gourmet brewed coffee|Ethiopia Rg
12982|2023-01-23|15:32:23|1|8|Hell's Kitchen|52|2.5|Tea|Brewed Chai tea|Traditional Blend Chai Rg
12983|2023-01-23|15:34:05|3|5|Lower Manhattan|38|3.75|Coffee|Barista Espresso|Latte
12984|2023-01-23|15:34:05|2|5|Lower Manhattan|84|0.8|Flavours|Regular syrup|Chocolate syrup
12985|2023-01-23|15:37:26|2|5|Lower Manhattan|46|2.5|Tea|Brewed Green tea|Serenity Green Tea Rg
12986|2023-01-23|15:42:31|1|3|Astoria|41|4.25|Coffee|Barista Espresso|Cappuccino Lg
12987|2023-01-23|15:42:31|1|3|Astoria|77|3.0|Bakery|Scone|Oatmeal Scone
12988|2023-01-23|15:44:12|1|8|Hell's Kitchen|50|2.5|Tea|Brewed Black tea|Earl Grey Rg
12989|2023-01-23|15:48:28|1|3|Astoria|41|4.25|Coffee|Barista Espresso|Cappuccino Lg
12990|2023-01-23|15:48:28|1|3|Astoria|70|3.25|Bakery|Scone|Cranberry Scone
12991|2023-01-23|15:49:12|1|8|Hell's Kitchen|40|3.75|Coffee|Barista Espresso|Cappuccino
12992|2023-01-23|15:54:10|3|5|Lower Manhattan|54|2.5|Tea|Brewed Chai tea|Morning Sunrise Chai Rg
12993|2023-01-23|15:55:54|2|3|Astoria|56|2.55|Tea|Brewed Chai tea|Spicy Eye Opener Chai Rg
12994|2023-01-23|15:57:50|1|5|Lower Manhattan|87|3.0|Coffee|Barista Espresso|Ouro Brasileiro shot
12995|2023-01-23|16:01:47|2|5|Lower Manhattan|42|2.5|Tea|Brewed herbal tea|Lemon Grass Rg
12996|2023-01-23|16:02:32|1|8|Hell's Kitchen|45|3.0|Tea|Brewed herbal tea|Peppermint Lg
12997|2023-01-23|16:02:33|2|3|Astoria|24|3.0|Coffee|Drip coffee|Our Old Time Diner Blend Lg
12998|2023-01-23|16:06:28|1|3|Astoria|61|4.75|Drinking Chocolate|Hot chocolate|Sustainably Grown Organic Lg
12999|2023-01-23|16:06:28|1|3|Astoria|79|3.75|Bakery|Scone|Jumbo Savory Scone
13000|2023-01-23|16:09:07|3|5|Lower Manhattan|52|2.5|Tea|Brewed Chai tea|Traditional Blend Chai Rg
13001|2023-01-23|16:09:11|2|3|Astoria|41|4.25|Coffee|Barista Espresso|Cappuccino Lg
13002|2023-01-23|16:13:52|1|8|Hell's Kitchen|58|3.5|Drinking Chocolate|Hot chocolate|Dark chocolate Rg
13003|2023-01-23|16:14:07|2|3|Astoria|38|3.75|Coffee|Barista Espresso|Latte
13004|2023-01-23|16:16:30|2|3|Astoria|31|2.2|Coffee|Gourmet brewed coffee|Ethiopia Sm
13005|2023-01-23|16:18:00|2|3|Astoria|57|3.1|Tea|Brewed Chai tea|Spicy Eye Opener Chai Lg
13006|2023-01-23|16:18:25|2|3|Astoria|52|2.5|Tea|Brewed Chai tea|Traditional Blend Chai Rg
13007|2023-01-23|16:19:47|3|5|Lower Manhattan|50|2.5|Tea|Brewed Black tea|Earl Grey Rg
13008|2023-01-23|16:20:30|1|5|Lower Manhattan|57|3.1|Tea|Brewed Chai tea|Spicy Eye Opener Chai Lg
13009|2023-01-23|16:21:25|2|8|Hell's Kitchen|50|2.5|Tea|Brewed Black tea|Earl Grey Rg
13010|2023-01-23|16:23:20|2|3|Astoria|26|3.0|Coffee|Organic brewed coffee|Brazilian Rg
13011|2023-01-23|16:24:02|1|3|Astoria|34|2.45|Coffee|Premium brewed coffee|Jamaican Coffee River Sm
13012|2023-01-23|16:26:14|1|3|Astoria|48|2.5|Tea|Brewed Black tea|English Breakfast Rg
13013|2023-01-23|16:26:14|1|8|Hell's Kitchen|39|4.25|Coffee|Barista Espresso|Latte Rg
13014|2023-01-23|16:26:25|1|3|Astoria|22|2.0|Coffee|Drip coffee|Our Old Time Diner Blend Sm
13015|2023-01-23|16:26:25|1|3|Astoria|78|4.5|Bakery|Scone|Scottish Cream Scone 
13016|2023-01-23|16:27:18|3|5|Lower Manhattan|27|3.5|Coffee|Organic brewed coffee|Brazilian Lg
13017|2023-01-23|16:31:38|2|8|Hell's Kitchen|53|3.0|Tea|Brewed Chai tea|Traditional Blend Chai Lg
13018|2023-01-23|16:36:47|1|8|Hell's Kitchen|47|3.0|Tea|Brewed Green tea|Serenity Green Tea Lg
13019|2023-01-23|16:36:51|1|3|Astoria|28|2.0|Coffee|Gourmet brewed coffee|Columbian Medium Roast Sm
13020|2023-01-23|16:37:09|2|3|Astoria|45|3.0|Tea|Brewed herbal tea|Peppermint Lg
13021|2023-01-23|16:37:09|1|3|Astoria|78|4.5|Bakery|Scone|Scottish Cream Scone 
13022|2023-01-23|16:37:56|1|3|Astoria|31|2.2|Coffee|Gourmet brewed coffee|Ethiopia Sm
13023|2023-01-23|16:37:56|1|3|Astoria|73|3.75|Bakery|Pastry|Almond Croissant
13024|2023-01-23|16:38:45|1|5|Lower Manhattan|29|2.5|Coffee|Gourmet brewed coffee|Columbian Medium Roast Rg
13025|2023-01-23|16:43:59|1|3|Astoria|60|3.75|Drinking Chocolate|Hot chocolate|Sustainably Grown Organic Rg
13026|2023-01-23|16:46:43|2|3|Astoria|46|2.5|Tea|Brewed Green tea|Serenity Green Tea Rg
13027|2023-01-23|16:49:52|1|3|Astoria|60|3.75|Drinking Chocolate|Hot chocolate|Sustainably Grown Organic Rg
13028|2023-01-23|16:51:23|2|3|Astoria|44|2.5|Tea|Brewed herbal tea|Peppermint Rg
13029|2023-01-23|16:54:01|2|8|Hell's Kitchen|37|3.0|Coffee|Barista Espresso|Espresso shot
13030|2023-01-23|16:54:01|2|8|Hell's Kitchen|63|0.8|Flavours|Regular syrup|Carmel syrup
13031|2023-01-23|16:55:27|1|3|Astoria|40|3.75|Coffee|Barista Espresso|Cappuccino
13032|2023-01-23|16:56:48|1|3|Astoria|58|3.5|Drinking Chocolate|Hot chocolate|Dark chocolate Rg
13033|2023-01-23|16:59:16|1|3|Astoria|34|2.45|Coffee|Premium brewed coffee|Jamaican Coffee River Sm
13034|2023-01-23|17:00:49|1|8|Hell's Kitchen|69|3.25|Bakery|Biscotti|Hazelnut Biscotti
13035|2023-01-23|17:01:12|2|3|Astoria|40|3.75|Coffee|Barista Espresso|Cappuccino
13036|2023-01-23|17:07:34|2|8|Hell's Kitchen|23|2.5|Coffee|Drip coffee|Our Old Time Diner Blend Rg
13037|2023-01-23|17:07:38|1|8|Hell's Kitchen|69|3.25|Bakery|Biscotti|Hazelnut Biscotti
13038|2023-01-23|17:08:34|3|5|Lower Manhattan|36|3.75|Coffee|Premium brewed coffee|Jamaican Coffee River Lg
13039|2023-01-23|17:09:09|1|3|Astoria|52|2.5|Tea|Brewed Chai tea|Traditional Blend Chai Rg
13040|2023-01-23|17:10:01|2|3|Astoria|38|3.75|Coffee|Barista Espresso|Latte
13041|2023-01-23|17:11:50|1|3|Astoria|45|3.0|Tea|Brewed herbal tea|Peppermint Lg
13042|2023-01-23|17:13:40|1|8|Hell's Kitchen|55|4.0|Tea|Brewed Chai tea|Morning Sunrise Chai Lg
13043|2023-01-23|17:13:54|2|8|Hell's Kitchen|47|3.0|Tea|Brewed Green tea|Serenity Green Tea Lg
13044|2023-01-23|17:16:21|1|8|Hell's Kitchen|31|2.2|Coffee|Gourmet brewed coffee|Ethiopia Sm
13045|2023-01-23|17:17:42|1|8|Hell's Kitchen|43|3.0|Tea|Brewed herbal tea|Lemon Grass Lg
13046|2023-01-23|17:19:38|2|8|Hell's Kitchen|41|4.25|Coffee|Barista Espresso|Cappuccino Lg
13047|2023-01-23|17:19:38|1|8|Hell's Kitchen|84|0.8|Flavours|Regular syrup|Chocolate syrup
13048|2023-01-23|17:21:22|1|8|Hell's Kitchen|40|3.75|Coffee|Barista Espresso|Cappuccino
13049|2023-01-23|17:24:40|1|3|Astoria|38|3.75|Coffee|Barista Espresso|Latte
13050|2023-01-23|17:26:28|2|3|Astoria|58|3.5|Drinking Chocolate|Hot chocolate|Dark chocolate Rg
13051|2023-01-23|17:28:37|2|8|Hell's Kitchen|29|2.5|Coffee|Gourmet brewed coffee|Columbian Medium Roast Rg
13052|2023-01-23|17:29:29|2|3|Astoria|23|2.5|Coffee|Drip coffee|Our Old Time Diner Blend Rg
13053|2023-01-23|17:31:11|2|3|Astoria|60|3.75|Drinking Chocolate|Hot chocolate|Sustainably Grown Organic Rg
13054|2023-01-23|17:31:11|1|3|Astoria|79|3.75|Bakery|Scone|Jumbo Savory Scone
13055|2023-01-23|17:32:18|2|5|Lower Manhattan|50|2.5|Tea|Brewed Black tea|Earl Grey Rg
13056|2023-01-23|17:34:31|3|5|Lower Manhattan|46|2.5|Tea|Brewed Green tea|Serenity Green Tea Rg
13057|2023-01-23|17:36:22|2|3|Astoria|27|3.5|Coffee|Organic brewed coffee|Brazilian Lg
13058|2023-01-23|17:36:32|2|5|Lower Manhattan|39|4.25|Coffee|Barista Espresso|Latte Rg
13059|2023-01-23|17:36:32|2|5|Lower Manhattan|64|0.8|Flavours|Regular syrup|Hazelnut syrup
13060|2023-01-23|17:36:32|1|5|Lower Manhattan|72|3.25|Bakery|Scone|Ginger Scone
13061|2023-01-23|17:40:27|1|3|Astoria|49|3.0|Tea|Brewed Black tea|English Breakfast Lg
13062|2023-01-23|17:40:27|1|3|Astoria|70|3.25|Bakery|Scone|Cranberry Scone
13063|2023-01-23|17:44:25|1|3|Astoria|39|4.25|Coffee|Barista Espresso|Latte Rg
13064|2023-01-23|17:44:25|1|3|Astoria|79|3.75|Bakery|Scone|Jumbo Savory Scone
13065|2023-01-23|17:46:41|1|8|Hell's Kitchen|33|3.5|Coffee|Gourmet brewed coffee|Ethiopia Lg
13066|2023-01-23|17:49:08|1|5|Lower Manhattan|29|2.5|Coffee|Gourmet brewed coffee|Columbian Medium Roast Rg
13067|2023-01-23|17:49:08|1|5|Lower Manhattan|72|3.25|Bakery|Scone|Ginger Scone
13068|2023-01-23|17:49:29|2|3|Astoria|22|2.0|Coffee|Drip coffee|Our Old Time Diner Blend Sm
13069|2023-01-23|17:52:11|2|3|Astoria|61|4.75|Drinking Chocolate|Hot chocolate|Sustainably Grown Organic Lg
13070|2023-01-23|17:52:12|2|5|Lower Manhattan|23|2.5|Coffee|Drip coffee|Our Old Time Diner Blend Rg
13071|2023-01-23|17:52:12|1|5|Lower Manhattan|72|3.25|Bakery|Scone|Ginger Scone
13072|2023-01-23|17:52:13|2|3|Astoria|53|3.0|Tea|Brewed Chai tea|Traditional Blend Chai Lg
13073|2023-01-23|17:52:13|1|3|Astoria|72|3.25|Bakery|Scone|Ginger Scone
13074|2023-01-23|17:52:44|1|5|Lower Manhattan|27|3.5|Coffee|Organic brewed coffee|Brazilian Lg
13075|2023-01-23|17:52:44|1|5|Lower Manhattan|75|3.5|Bakery|Pastry|Croissant
13076|2023-01-23|17:53:05|2|3|Astoria|23|2.5|Coffee|Drip coffee|Our Old Time Diner Blend Rg
13077|2023-01-23|17:53:52|1|5|Lower Manhattan|37|3.0|Coffee|Barista Espresso|Espresso shot
13078|2023-01-23|17:53:52|1|5|Lower Manhattan|64|0.8|Flavours|Regular syrup|Hazelnut syrup
13079|2023-01-23|17:55:08|1|3|Astoria|45|3.0|Tea|Brewed herbal tea|Peppermint Lg
13080|2023-01-23|17:55:08|1|3|Astoria|79|3.75|Bakery|Scone|Jumbo Savory Scone
13081|2023-01-23|17:58:45|1|8|Hell's Kitchen|42|2.5|Tea|Brewed herbal tea|Lemon Grass Rg
13082|2023-01-23|18:00:26|2|5|Lower Manhattan|87|3.0|Coffee|Barista Espresso|Ouro Brasileiro shot
13083|2023-01-23|18:01:59|3|5|Lower Manhattan|45|3.0|Tea|Brewed herbal tea|Peppermint Lg
13084|2023-01-23|18:04:31|1|8|Hell's Kitchen|48|2.5|Tea|Brewed Black tea|English Breakfast Rg
13085|2023-01-23|18:05:46|2|3|Astoria|29|2.5|Coffee|Gourmet brewed coffee|Columbian Medium Roast Rg
13086|2023-01-23|18:05:53|2|5|Lower Manhattan|39|4.25|Coffee|Barista Espresso|Latte Rg
13087|2023-01-23|18:05:53|2|5|Lower Manhattan|64|0.8|Flavours|Regular syrup|Hazelnut syrup
13088|2023-01-23|18:05:53|1|5|Lower Manhattan|69|3.25|Bakery|Biscotti|Hazelnut Biscotti
13089|2023-01-23|18:05:56|2|8|Hell's Kitchen|23|2.5|Coffee|Drip coffee|Our Old Time Diner Blend Rg
13090|2023-01-23|18:06:53|2|5|Lower Manhattan|36|3.75|Coffee|Premium brewed coffee|Jamaican Coffee River Lg
13091|2023-01-23|18:06:53|1|5|Lower Manhattan|79|3.75|Bakery|Scone|Jumbo Savory Scone
13092|2023-01-23|18:13:31|1|8|Hell's Kitchen|41|4.25|Coffee|Barista Espresso|Cappuccino Lg
13093|2023-01-23|18:15:13|2|3|Astoria|37|3.0|Coffee|Barista Espresso|Espresso shot
13094|2023-01-23|18:17:39|2|3|Astoria|58|3.5|Drinking Chocolate|Hot chocolate|Dark chocolate Rg
13095|2023-01-23|18:17:39|1|3|Astoria|73|3.75|Bakery|Pastry|Almond Croissant
13096|2023-01-23|18:21:45|2|5|Lower Manhattan|47|3.0|Tea|Brewed Green tea|Serenity Green Tea Lg
13097|2023-01-23|18:21:45|1|5|Lower Manhattan|79|3.75|Bakery|Scone|Jumbo Savory Scone
13098|2023-01-23|18:24:00|3|5|Lower Manhattan|34|2.45|Coffee|Premium brewed coffee|Jamaican Coffee River Sm
13099|2023-01-23|18:24:56|1|8|Hell's Kitchen|25|2.2|Coffee|Organic brewed coffee|Brazilian Sm
13100|2023-01-23|18:25:38|2|8|Hell's Kitchen|23|2.5|Coffee|Drip coffee|Our Old Time Diner Blend Rg
13101|2023-01-23|18:35:29|2|8|Hell's Kitchen|32|3.0|Coffee|Gourmet brewed coffee|Ethiopia Rg
13102|2023-01-23|18:37:03|1|8|Hell's Kitchen|77|3.0|Bakery|Scone|Oatmeal Scone
13103|2023-01-23|18:37:35|1|3|Astoria|27|3.5|Coffee|Organic brewed coffee|Brazilian Lg
13104|2023-01-23|18:40:49|2|3|Astoria|40|3.75|Coffee|Barista Espresso|Cappuccino
13105|2023-01-23|18:40:49|1|3|Astoria|76|3.5|Bakery|Biscotti|Chocolate Chip Biscotti
13106|2023-01-23|18:41:33|2|3|Astoria|61|4.75|Drinking Chocolate|Hot chocolate|Sustainably Grown Organic Lg
13107|2023-01-23|18:43:43|1|8|Hell's Kitchen|57|3.1|Tea|Brewed Chai tea|Spicy Eye Opener Chai Lg
13108|2023-01-23|18:43:47|1|3|Astoria|47|3.0|Tea|Brewed Green tea|Serenity Green Tea Lg
13109|2023-01-23|18:44:19|2|8|Hell's Kitchen|24|3.0|Coffee|Drip coffee|Our Old Time Diner Blend Lg
13110|2023-01-23|18:53:01|1|8|Hell's Kitchen|78|4.5|Bakery|Scone|Scottish Cream Scone 
13111|2023-01-23|18:53:21|2|8|Hell's Kitchen|22|2.0|Coffee|Drip coffee|Our Old Time Diner Blend Sm
13112|2023-01-23|19:01:04|1|3|Astoria|32|3.0|Coffee|Gourmet brewed coffee|Ethiopia Rg
13113|2023-01-23|19:03:27|1|3|Astoria|54|2.5|Tea|Brewed Chai tea|Morning Sunrise Chai Rg
13114|2023-01-23|19:04:00|2|3|Astoria|52|2.5|Tea|Brewed Chai tea|Traditional Blend Chai Rg
13115|2023-01-23|19:04:23|1|3|Astoria|58|3.5|Drinking Chocolate|Hot chocolate|Dark chocolate Rg
13116|2023-01-23|19:07:13|2|3|Astoria|22|2.0|Coffee|Drip coffee|Our Old Time Diner Blend Sm
13117|2023-01-23|19:09:25|1|3|Astoria|23|2.5|Coffee|Drip coffee|Our Old Time Diner Blend Rg
13118|2023-01-23|19:11:58|1|3|Astoria|43|3.0|Tea|Brewed herbal tea|Lemon Grass Lg
13119|2023-01-23|19:17:15|2|3|Astoria|54|2.5|Tea|Brewed Chai tea|Morning Sunrise Chai Rg
13120|2023-01-23|19:19:16|1|8|Hell's Kitchen|28|2.0|Coffee|Gourmet brewed coffee|Columbian Medium Roast Sm
13121|2023-01-23|19:30:59|1|3|Astoria|40|3.75|Coffee|Barista Espresso|Cappuccino
13122|2023-01-23|19:33:11|2|3|Astoria|26|3.0|Coffee|Organic brewed coffee|Brazilian Rg
13123|2023-01-23|19:40:23|1|8|Hell's Kitchen|87|2.1|Coffee|Barista Espresso|Ouro Brasileiro shot
13124|2023-01-23|19:40:23|1|8|Hell's Kitchen|72|3.25|Bakery|Scone|Ginger Scone
13125|2023-01-23|19:42:57|1|3|Astoria|53|3.0|Tea|Brewed Chai tea|Traditional Blend Chai Lg
13126|2023-01-23|19:45:43|2|8|Hell's Kitchen|38|3.75|Coffee|Barista Espresso|Latte
13127|2023-01-23|19:48:34|1|8|Hell's Kitchen|59|4.5|Drinking Chocolate|Hot chocolate|Dark chocolate Lg
13128|2023-01-23|19:49:54|1|8|Hell's Kitchen|77|3.0|Bakery|Scone|Oatmeal Scone
13129|2023-01-23|19:50:13|1|8|Hell's Kitchen|51|3.0|Tea|Brewed Black tea|Earl Grey Lg
13130|2023-01-23|19:51:40|2|8|Hell's Kitchen|59|4.5|Drinking Chocolate|Hot chocolate|Dark chocolate Lg
13131|2023-01-23|19:52:29|1|3|Astoria|41|4.25|Coffee|Barista Espresso|Cappuccino Lg
13132|2023-01-23|19:52:49|2|8|Hell's Kitchen|61|4.75|Drinking Chocolate|Hot chocolate|Sustainably Grown Organic Lg
13133|2023-01-23|19:53:28|1|8|Hell's Kitchen|42|2.5|Tea|Brewed herbal tea|Lemon Grass Rg
13134|2023-01-23|19:55:47|1|8|Hell's Kitchen|30|3.0|Coffee|Gourmet brewed coffee|Columbian Medium Roast Lg
13135|2023-01-23|19:56:21|1|3|Astoria|30|3.0|Coffee|Gourmet brewed coffee|Columbian Medium Roast Lg
13136|2023-01-24|06:00:20|1|5|Lower Manhattan|25|2.2|Coffee|Organic brewed coffee|Brazilian Sm
13137|2023-01-24|06:00:41|2|5|Lower Manhattan|60|3.75|Drinking Chocolate|Hot chocolate|Sustainably Grown Organic Rg
13138|2023-01-24|06:01:25|1|5|Lower Manhattan|23|2.5|Coffee|Drip coffee|Our Old Time Diner Blend Rg
13139|2023-01-24|06:17:00|1|5|Lower Manhattan|50|2.5|Tea|Brewed Black tea|Earl Grey Rg
